date,username,Lemma,Subjectivity,Polarity,Analysis
10/9/2022 0:00,novankris8,  betul grin squint face grin squint face grin squint face grin squint face grin squint face tulis pake capslock baru terancam belum tersangka seperti yg sudah palingan juga minta maaf dan tp tempo hari podkes terkenal negri ini sahabat polisi tidak ingin damai baimwong kdpaulabaim,0.0,0.0,Netral
10/9/2022 0:00,kyu_nie1412,  terciptanya keluarga samawa haruslah berlandaskan syara bukan yang lie islamselamatkankeluarga saatnyahijrahtotal kdrt,0.0,0.0,Netral
10/9/2022 0:00,inewsbondowoso,  kronologi lesti kejora pergoki rizky billar di hotel bersama selingkuhannya hingga berujung kd lestikejora rizkybillar kdselingkuh,0.0,0.0,Netral
10/9/2022 0:00,portalyogya,  pengacara rizky billar mengungkapkan bahwa lesti kejora dan rizky sudah berdamau namun ada pihak yang mendramatisir kasus kdrt portalyogya kdlestikejora rizkybillar,0.0,0.0,Netral
10/9/2022 0:00,portalyogya,  isa zega mengaku pernah diberi uang jajan oleh rizky billar sebelum kasus kddan perselingkuhan lesti kejora dan rizky billar mencuat portalyogya kdlestikejora rizkybillar,0.0,0.0,Netral
10/9/2022 0:00,wahananewsdotco,  keluarga rizky billar pihak yang menginginkan cerai itu setan lestikejora kdrt rizkybillar penyanyi,0.0,0.0,Netral
10/9/2022 0:00,tribunkaltim,  terjawab kronologi kdversi rizky billar kuasa hukum bongkar kliennya sudah talak lesti kejora kdlestikejora rizkybillar kuasahukum kronologi lewat ribunkaltim,0.0,0.0,Netral
10/9/2022 0:00,wahananewsdotco,  jurus baru pengacara rizky billar talak satu hingga urusan ranjang lestikejora kdrt rizkybillar penyanyi,0.0,0.0,Netral
10/9/2022 0:00,wahananewsdotco,  tak merasa lakukan kdrt rizky billar kecewa dipolisikan lesti lestikejora kdrt rizkybillar penyanyi,0.0,0.0,Netral
10/9/2022 0:00,officialinewstv,  terkait kasus dugaan kdyang dialami oleh lesti kejora pihak tim penyidik kepolisian mengamankan cctv di kediaman lesti kejora dan rizky billar rdy inews cctv kdlestikejora rizkybillar,0.0,0.0,Netral
10/9/2022 0:00,tribunkaltim,  status kdlesti naik ke penyidikan polisi kantongi cukup bukti rizky billar segera tersangka kdlesti lestikejora rizkybillar leslar leslarlovers lewat ribunkaltim,0.0,0.0,Netral
10/9/2022 0:00,odiey69,  live asek dulu kdarap wendy sambo,0.5,0.13636363636363635,Positive
10/8/2022 0:00,shareyuuk,  inalilahi kdlestikejora rizkybillar kata hewan,0.0,0.0,Netral
10/8/2022 0:00,muhtaufikrahmat,  adliramadhanil acautas ping baimwong prankvideo kdcc orbuzier affi nagita esta incentrompies bumarlo unamaya rtikabaim aim wong osa osalia ttahalilintar eginu cintakiehlx,0.0,0.0,Netral
10/8/2022 0:00,banteneksposeid,  tiara marleen sebut lesti kejora laporkan suaminya ke polisi karena rizky billar sudah keterlaluan lestikejora lesti lestibillar leslar rizkybillar kd,0.0,0.0,Netral
10/8/2022 0:00,banteneksposeid,  tenangkan diri dari tindak kdrt lesti kejora dikabarkan pergi umroh lestikejora lesti lestibillar leslar rizkybillar kdumroh,0.0,0.0,Netral
10/8/2022 0:00,itajha2,  rizky bilar sedalam apapun kamu jatuh tetaplah bangkit n berdiri n liatlah siapa yg menertawakan dan siapa yg mengulurkan tangan bantumu berdiri lestibillar rizkibillar lestikejora lesti bilar leslar kdrt,0.0,0.0,Netral
10/8/2022 0:00,jpnncom,  pedangdut lesti kejora ternyata sudah dimintai keterangan oleh penyidik polres metro jakarta selatan kd,0.0,0.0,Netral
10/8/2022 0:00,chatnews_id,  penyidik telah mendatangi kediaman lesti kejora untuk menggali informasi tambahan dan memberikan pertanyaan kdrizkybillar lestikejora,0.0,0.0,Netral
10/8/2022 0:00,totogg88,  pyramid bonanza bigwin congrats member kami yang beruntung totogg trend trendingnow viral fyp videogame baimwong kdtrendingtopics sambo totogg leslar lestikejora arema kanjuruhan dukauntukkanjuruhan maxwin,0.0,0.0,Netral
10/8/2022 0:00,videotribun,  setelah jalani pemeriksaan baim wong beberkan motivasinya buat konten prank kdbaimpaula kdbaimwong beritabolaterkini selengkapnya gt,0.0,0.0,Netral
10/8/2022 0:00,pikiran_rakyat,  baim wong klaim konten prank kdbukan demi viral tapi edukasi katanya sesimpel itu baimwong kd via outube,0.0,0.0,Netral
10/8/2022 0:00,jembernetwork,  dituduh hanya numpang pansos inilah alasan baim wong dan paula verhoeven bikin konten prank kdrt baimwong paulaverhoeven kd,0.0,0.0,Netral
10/8/2022 0:00,matamilenialid,  minta maaf usai diperiksa polisi baim wong ungkap alasan bikin video prank kd baca selengkapnya disini mataindonesia baimwong paulaverhoeven kontenprank kdrt,0.0,0.0,Netral
10/8/2022 0:00,media_trixy,  baim wong tidak pernah jera terdapat setidaknya konten miliknya yang dianggap penuh kontroversi dan kecaman termasuk prank kdrt baimwong kontroversi paulaverhoeven prank kd,0.0,0.0,Netral
10/8/2022 0:00,media_trixy,  perceraian itu keinginan setan paman atau ayah angkat rizky billar harap lesti kejora bisa rujuk setelah kasus kdtersebut rizkybillar lestikejora kd,0.0,0.0,Netral
10/8/2022 0:00,rgobetofficial1,  angka keluar pasaran singapore hari ini adalah result shio monyet selamat bagi pemenang jackpot kdrgobet togelterpercaya,0.0,0.0,Netral
10/8/2022 0:00,pikiran_rakyat,  pengacara rizky billar bantah isu perselingkuhan tuding lesti kejora ngeyel mana buktinya ya kita gak tahu rizkybillar lestikejora kdperselingkuhan selengkapnya via outube,0.0,0.0,Netral
10/8/2022 0:00,putragaffar007,  jelek lagi dah laki di mata wanita akibat kasus resky bilar yang kdrt,0.0,0.0,Netral
10/8/2022 0:00,inewsbondowoso,  laporkan rizky billar soal kdrt lesti kejora bakal diangkat jadi duta perempuan indonesia rizkybillar lestikejora dutaperempuanindonesia kd,0.0,0.0,Netral
10/8/2022 0:00,tribunlombokcom,  nathalie holscher mengaku tak ingin terburu buru untuk menikah lagi ia juga memberikan dukungannya kepada lesti kejora yang di kdrizky billar nathalieholscher rizkybillar lestikejora billar lesti kdrt sule selingkuh,0.0,0.0,Netral
10/8/2022 0:00,pikiran_rakyat,  detik detik emak emak ngamuk naik ke atas panggung lalu tampar sing suami warganet ga ada akhlak emakemak bapakbapak dangdut kd selengkapnya via outube,0.0,0.0,Netral
10/8/2022 0:00,rezyrich,  pesan untuk rizky billar rizkybillar lestykejora leslarlovers kdinisialr,0.0,0.0,Netral
10/8/2022 0:00,rezyrich,  ketika lesty kejora jadi korban kd gue lestykejora rizkybillar leslarlovers kdrt inisialr,0.0,0.0,Netral
10/8/2022 0:00,masnukho2,  flushed face lestikejora akan diangkat jadi duta perempuan indonesia karena keberaniannya laporkan kdrt apakah melapor saat menjadi korban kditu penting viral trend heboh video viralvideo videoviral straykidscomeback audioleak maulidnabi h,0.0,0.0,Netral
10/8/2022 0:00,inewsbondowoso,  lesti kejora berangkat umrah bareng anak dan orang tuanya begini respon polisi lestikejora umroh kdriskybillar,0.0,0.0,Netral
10/8/2022 0:00,poskotaofficial,  buntut konten prank kdrt polisi bakal periksa tim kreatif baim wong baimwong paula prank kdvideoprank poskota,0.0,0.0,Netral
10/8/2022 0:00,holopiscom,  rizky billar mangkir dari panggilan kedua pihak kepolisian dengan alasan psikis yang terganggu dan meminta penundaan pemanggilan selama satu minggu rizkybillar lestikejora kd,0.0,0.0,Netral
10/8/2022 0:00,portal_pwt,  video lesti kejora berangkat umroh viral netizen tanggapi langsung ngadu lho lestikejora rizkybillar leslar kd,0.0,0.0,Netral
10/8/2022 0:00,videotribun,  laporan lesti kejora soal dugaan kddinaikkan statusnya jadi penyidikan begini penjelasan polisi lestikejora rizkybillar kdpenyidikan polisi beritaterkini selengkapnya gt,0.0,0.0,Netral
10/8/2022 0:00,requisitoire,  rizky billar bakal gemetar nih polisi kantongi video lempar bola biliar ke lesti reqnews lestikejora rizkybillar kdpenyidik poldametrojaya,0.0,0.0,Netral
10/8/2022 0:00,tribunmedan,  penyanyi senior rossa membagikan kabar terbaru lesti kejora tetapi rossa hanya membagikan kabar lesti kejora melalui unggahan instastorynya lestikejora kdrt kondisiterkinilestikejora via ribunmedan,0.0,0.0,Netral
10/8/2022 0:00,jpnncom,  kanit perlindungan perempuan dan anak polres kolaka aipda anita suherman menjelaskan kasus kdsaat ini mengalami kenaikan hingga persen kd,0.0,0.0,Netral
10/8/2022 0:00,liliana68555681,  sebagai cewek aku ikut mewek ngikutin kisahnya lesti kejora hari ini mereka sekeluarga berangkat umroh semoga diberi jalan terbaik amin lestikejora lestibillar kd,0.0,0.0,Netral
10/8/2022 0:00,tribunjambiku,  lesti kejora berangkat umroh pasca laporkan rizky billar ke polisi udah paling bener ngadu ke allah via ribunjambiku lestikejora rizkybillar kdrt umroh,0.0,0.0,Netral
10/8/2022 0:00,aprlia_sherin,  fakta mengejutkan polisi sebut lesti kejora tidak hanya satu kali alami kdrt sudah sering lestikejora rizkybillar lestikdlestibillar kd,0.0,0.0,Netral
10/8/2022 0:00,portalyogya,  isa zega menceritakan tentang isu perselingkuhan rizky billar yang menurutnya sempat kepergok oleh lesti kejora di lobi hotel portalyogya lestikejora rizkybillar kd,0.0,0.0,Netral
10/8/2022 0:00,portalyogya,  di balik kasus kdlesti kejora dan rizky billar isa zega mengungkap bahwa dia pernah dituduh menyembuyikan rizky billar portalyogya lestikejora rizkybillar kd,0.0,0.0,Netral
10/8/2022 0:00,aprlia_sherin,  rossa ungkap kondisi terkini lesti kejora usai alami kdrt istri rizky billar sudah full seyum dan lepas gips lestikejora rizkybillar kd,0.55,0.35,Positive
10/8/2022 0:00,matamilenialid,  makin jelas polisi kantongi bukti video rizky billar lempar bola biliar ke lesti kejora baca selengkapnya disini mataindonesia rizkybillar lestikejora polisi kdrt,0.0,0.0,Netral
10/8/2022 0:00,miraagu00774882,  pamungkas ma pam kapolri umumkan tersangka polisi tepis pernyataan pengacara rizky billar siapa yang benar kd rizkybillar rizkybillar lestikejora lesti lestikejora lestibillar,0.0,0.0,Netral
10/8/2022 0:00,miraagu00774882,  pamungkas ma pam berkat dibully netizen mental rizky billar cuit mendadak alami gangguan jiwa kd lestikejora lesti lestibillar lestikd rizkybillar,0.2,-0.1,Negative
10/8/2022 0:00,miraagu00774882,  pamungkas ma pam deretan lagu lesti kejora yang berkisah nyata kd lestikejora lesti lestibillar lestikd rizkybillar,0.0,0.0,Netral
10/8/2022 0:00,miraagu00774882,  pamungkas ma pam kapolri umumkan tersangka rizky billar stres hampir gila usai kdke lesti kejora kd rizkybillar rizkybillar lestikejora lesti lestikejora lestibillar,0.0,0.0,Netral
10/8/2022 0:00,alfinikma_,  susah banget ya ngelupain masa lalu batiba keinget rasanya pengen gebukin wkwkwkw drpd kdmending checkout toko oren buat meluapkan emosi relieve face,0.0,0.0,Netral
10/8/2022 0:00,portal_pwt,  billar sekuter sumber kekayaan rizky billar terancam ambyar setelah dipecat tv dan mangkir panggilan polisi lestikejora rizkybillar leslar kd,0.0,0.0,Netral
10/8/2022 0:00,terpantauid,  bantahan rizky billar atas tudingan mencekik lesti kejora hingga cedera rizkybillar lestikejora kdrt,0.0,0.0,Netral
10/8/2022 0:00,terkinidotid,  pengacara sebut laporan kdlesti kejora dipengaruhi pihak ketiga adek erpil manurung selaku pengacara rizky billar mengatakan alasan lesti kejora melaporkan dugaan tindakan kdkepada polres metro hiburan kdrizkybillar rizkybillarlestikejora,0.0,0.0,Netral
10/8/2022 0:00,syafhirashora,  pernyataan kuasa hukum rizky billar jadi disorot sarah sechan sing presenter beri komentar tak terduga kdkuasahukum rizkybillar lestibillar lestikejora sarahsechan presenter komentar,0.0,0.0,Netral
10/8/2022 0:00,terkinidotid,  pengacara sebut rizky billar dan lesti kejora sudah bermesraan pengacara rizky billar adek erpil manurung mengatakan saat ini kliennya dengan lesti kejora sudah bermesraan layaknya pasangan suami hiburan kdrizkybillar lestikejoradirumahsakit,0.0,0.0,Netral
10/8/2022 0:00,kasanmulyono,  pengacara rizky billar bantah tundingan kdke lesti kejora e zulpan itu ada rekaman videonya jakarta insider kdrt,0.0,0.0,Netral
10/8/2022 0:00,tribunkaltim,  berita lesti kejora terbaru pasca lesti melapor kasus kdsifat temperamen rizky billar terungkap lestikejora kdrizkybillar temperamen lewat ribunkaltim,0.0,0.0,Netral
10/8/2022 0:00,holopiscom,  baim wong dan paula verhoeven memenuhi panggilan polisi atas kasus prank kdyang mereka lakukan demi konten di youtubenya baimwong baimpaula kd artis gosip,0.0,0.0,Netral
10/7/2022 0:00,tribunkaltim,  diduga lakukan kdpada lesti fakta penghargaan gorgeous dad untuk rizky billar ditangguhkan kdrizkybillar lesti lestikejora leslar leslarlovers lewat ribunkaltim,0.9,0.7,Positive
10/7/2022 0:00,wahananewsdotco,  tak mau posisinya diketahui rizky billar lesti diperiksa di tempat aman lestikejora kdrt kasuskdrt kdrtrizkybillar,0.0,0.0,Netral
10/7/2022 0:00,yoonawomen,  break news terungkap angelia jolie tuduh brad pitt lakukan kekerasan dalam pesawat tapi gimana kalau kita startover dengan build strong relationship dengan cara ini couple selingkuh kdpasangan keluarga suami istri pasutri,0.7333333333333333,0.4333333333333333,Positive
10/7/2022 0:00,gtvid_news,  baim dan paula hari ini dijadwalkan menjalani pemeriksaan di polres metro jakarta selatan terkait prank lapor kdke polsek kebayoran lama paa baimwong paulaverhoeven youtuber kdpolsek polisi buletininewssiang gtvnews,0.0,0.0,Netral
10/7/2022 0:00,serambinews,  rizkybillar lestykejora malamkejadian kd diketahui sebelumnya bahwa adek erfil manurung membantah soal kdkliennya terhadap lesti kejora,0.0,0.0,Netral
10/7/2022 0:00,lintasjatimcom,  kata polisi lesti alami kdberkali kali cctv jadi barang bukti lestikejora lesti kdkdrtlesti,0.0,0.0,Netral
10/7/2022 0:00,knmaneges,  lesti kejora amp rizky billar lesti korban kdrt backhand index point kdrt lesti lestikejora rizkybillar mesra suamiistri suami istri rumahsakit besuk knmaneges knmcomunity saudarajiwa pemersatubangsa nkrihargamati,0.0,0.0,Netral
10/7/2022 0:00,saidnur37485470,  ivacoid tuh kan ada buktinyaa makanaa tuh kdrt dirtipideksus dittipideksus,0.0,0.0,Netral
10/7/2022 0:00,portal_pwt,  bikin konten prank kdrt baim wong dan paula dipanggil pihak kepolisian dan dipriksa baimwong paulaverhoeven lestikejora rizkybillar leslar kd,0.0,0.0,Netral
10/7/2022 0:00,wahananewsdotco,  lakukan pemeriksaan tambahan lesti konsisten soal kdrizky billar kdrt lestikejora rizkybillar lestirizky,0.0,0.0,Netral
10/7/2022 0:00,serambinews,  kdlestykejora selebriti semangat terus neng geulis dedek lesti pasti bisa lah melewati semua cobaan ini kata emi,0.0,0.0,Netral
10/7/2022 0:00,inewsbondowoso,  masih bisa tersenyum usai banting dan cekik lesti kejora nitizen kompak sebut rizky billar begini rizkybillar lestikejora leslar kd,0.0,0.0,Netral
10/7/2022 0:00,serambinews,  lestykejora rizkybillar kd untuk diketahui lesti melaporkan billar ke polres metro jakarta selatan atas kasus dugaan kekerasan rumah tangga kdrt pada rabu malam,0.0,0.0,Netral
10/7/2022 0:00,matamilenialid,  rizky billar ngaku alami gangguan psikis netizen yang dianiaya siapa yang terganggu siapa baca selengkapnya disini rizkybillar lestikejora kdperselingkuhan mataindonesia,0.0,0.0,Netral
10/7/2022 0:00,chatnews_id,  baim wong penuhi panggilan penyidik polres metro jakarta selatan terkait kasus prank kdrt baimwong kdprankkdprank,0.0,0.0,Netral
10/7/2022 0:00,videotribun,  kasus kdlesti kejora naik penyidikan polisi sebut rizky billar berpeluang menjadi tersangka kdrtlesti rizkybillar kdlestykejora beritaterkini selengkapnya gt,0.0,0.0,Netral
10/7/2022 0:00,seputarinews,  kepala seksi humas polres metro jakarta selatan akp nurma dewi menjelaskan sesuai aturan yang berlaku apabila kali seseorang tidak hadir maka yang ketiganya akan dijemput paksa paa selengkapnya rizkybillar lestikejora kdseputarinewsrcti,0.0,0.0,Netral
10/7/2022 0:00,pikiranjabar,  dugaan kdrt bantahan rizky billar atas laporan lesti kejora istrinya lestykejora lesty leslar kdartiskdrt rizkybillar,0.0,0.0,Netral
10/7/2022 0:00,inewsbondowoso,  kdbikin karir rizky billar redup orang tua lesti kejora desak sang anak segera gugat cerai lestykejora rizkybillar kdorangtualesti cerai,0.0,0.0,Netral
10/7/2022 0:00,ceklissatucom,  kasus dugaan kdrizky billar terhadap lesti masuk tahap penyidikan rizkybillar lestikejora kd,0.0,0.0,Netral
10/7/2022 0:00,ceklissatucom,  hari ini lesti kejora dipanggil polisi dugaan kd jakarta lestikejora rizkybiral kdpanggilpolisi,0.0,0.0,Netral
10/7/2022 0:00,poskotaofficial,  berbeda dengan rizky billar yang mangkir baim wong dan istri penuhi panggilan penyidik polres jaksel baimwong paula prank video kdposkota,0.0,0.0,Netral
10/7/2022 0:00,terkinidotid,  polisi umumkan hasil visum kdlesti kejora kabid humas polda metro jaya kombes pol endra zulpan telah mengumumkan hasil visum dari lesti kejora yang saat ini berstatus sebagai korban hiburan kdrt lestikejoraterbaru rizkybillarlestikejoraterbaru,0.0,0.0,Netral
10/7/2022 0:00,jujujejejojoji2,  bukan yang pertama kali dan bukan pula cuman sekali face hand mouth lestykejora kdrizkybillar,0.0,0.0,Netral
10/7/2022 0:00,fajaronline,  status kdterhadap lesti kejora naik penyidikan rizky billar bakal tersangka kdlestikejora rizkybillar,0.0,0.0,Netral
10/7/2022 0:00,videotribun,  baim wong dan paula datangi mapolres metro jaksel diperiksa soal prank kdrt senyum lebar ke medium kd videoviral baimwong baimpaula lestikejora selengkapnya gt,0.0,0.0,Netral
10/7/2022 0:00,madiun_info,  mantan pacar mendominasi pelaku kekerasan terhadap perempuan dan anak di madiun madiun madiuninfo informasimadiun beritamadiun madiunnews kabarmadiun peristiwamadiun kekerasan anak perempuan pacar mantan kdrt kabupatenmadiun madiunkab,0.0,0.0,Netral
10/7/2022 0:00,theresia_dian2,  blak blakan isa zega bongkar perselingkuhan rizky billar lesti kejora sempat pergoki suaminya lakukan hal ini lesti kdrt leslar selingkuh rikybillar billar lestikejora,0.0,0.0,Netral
10/7/2022 0:00,theresia_dian2,  rizky billar diperiksa polisi kasus kdrt lesti kejora malah pergi umroh ke tanah suci karena selingkuh billar hantam lesti lesti kdrt leslar selingkuh rikybillar billar lestikejora,0.0,0.0,Netral
10/7/2022 0:00,notifindonesia,  kasus dugaan kdyang dialami lesti kejora naik status dari penyelidikan menjadi penyidikan lestikejora kdartis rizkybillar,0.0,0.0,Netral
10/7/2022 0:00,tribunlombokcom,  pesan hotman paris untuk tidak memaksakan kekayaan viral di medium sosial bahkan nama rizky billar ramai disebut di kolom komentar konten tersebut hotmanparis rizkybillar billar lesti lestikejora viral hotman kdrt selingkuh,0.0,0.0,Netral
10/7/2022 0:00,metro_tv,  ma rizky sekarang lagi sibuk apa sih kalo boleh tau rizky billar disebut merasa psikisnya terganggu usai ramai pemberitaan dugaan kekerasan dalam rumah tangga kdrt terhadap lesti kejora kdrizkybillar lestikejora headlinenewsmetrotv,0.0,0.0,Netral
10/7/2022 0:00,fajaronline,  usai penghargaan gorgeous dad rizky billar ditangguhkan kini predikat best couple jadi desakan warganet kdlestykejora predikatbestcouple rizkybillar,0.6,0.85,Positive
10/7/2022 0:00,inewsbondowoso,  bantah numpang dan poroti harta lesti kejora pria ini buka bukaan soal pendapatan rizky billar riskybillar lestikejora kdpedangdut,0.0,0.0,Netral
10/7/2022 0:00,poskotaofficial,  rizky billar mangkir dalam pemeriksaan polres jakarta selatan polisi sampaikan alasannya rizkybillar kdselingkuh lestykejora,0.0,0.0,Netral
10/7/2022 0:00,suarapembaruan,  kaum muda perseteruan antara angelina jolie dan brad pitt kembali memanas kali ini angelina jolie melaporkan balik sing mantan suami atas dugaan kekerasan dalam rumah tangga alias kdrt suaramuda suarapembaruan kd,0.0,0.0,Netral
10/7/2022 0:00,ceklissatucom,  mangkir dari pemeriksaan laporan kdrt rizki billar bantah tudingan lesti kejora billar lesti kdlaporan banting,0.0,0.0,Netral
10/7/2022 0:00,tribunkaltim,  diduga lakukan kdpada lesti fakta penghargaan gorgeous dad untuk rizky billar ditangguhkan kdrizkybillar lesti lestikejora leslar leslarlovers lewat ribunkaltim,0.9,0.7,Positive
10/7/2022 0:00,fajaronline,  terungkap rizky billar sudah sering melakukan kdterhadap lesti kejora kdlestikejora rizkybillar,0.0,0.0,Netral
10/7/2022 0:00,poskotaofficial,  lesty kejora bakal datangi polres jaksel untuk memberikan keterangan terkait laporan atas dugaan kdyang menimpa dirinya lsetykejora kdrizkybillar polresjaksel poskota,0.0,0.0,Netral
10/7/2022 0:00,matamilenialid,  hari ini baim wong dan paula diperiksa kasus video prank kd baca selengkapnya disini bainwong paulaverhoeven prank kdmataindonesia,0.0,0.0,Netral
10/7/2022 0:00,mncupdate,  kabid humas polda metro jaya kombes endra zulpan mengatakan jadwal pemeriksaan tersebut ditentukan setelah sebelumnya rizky tidak memenuhi panggilan penyidik pada kami oktober rizkybillar lestikejora kdkekerasandalamrumahtangga hotgossip mncupdate,0.0,0.0,Netral
10/7/2022 0:00,showbizindocom,  mengejutkan ayah angkat billar akui anaknya sempat jenguk lesti dua kali waktu di r rizkybillar kdlestikejora,0.0,0.0,Netral
10/7/2022 0:00,berita_orbit,  pengacara lesti kejora buka suara soal bantahan rizky billar lakukan kd rizkybillar lestikejora kdrt banjir depok beritaorbit,0.0,0.0,Netral
10/7/2022 0:00,videotribun,  kronologi dugaan kdversi rizky billar dikejar dan ditarik lesti kejora lalu sang istri terjatuh beritaterkini kdselingkuh rizkybillar lestikejora lestikd klik selengkapnya gt gt,0.0,0.0,Netral
10/7/2022 0:00,fajaridnetwork,  kuasa hukum lesti kejora sandy arifin enggan banyak bicara soal pernyataan pihak rizky billar yang membantah melakukan kdterhadap istrinya baca disini lt lt rizkybillar lestikejora kdrt dugaankdrt pedangdut dacademy artisindonesia,0.0,0.0,Netral
10/7/2022 0:00,poskotaofficial,  disaat artis dan kerabat lain memberi dukungan kepada lesty kejora dewi persik malah enggan jenguk lesty apa alasannya lestykejora rizkybillar poskota artis kd,0.0,0.0,Netral
10/7/2022 0:00,jembernetwork,  menjadi pelaku kdrt penghargaan gorgeous dad untuk rizky billar ditangguhkan kdrizkybillar lestikejora,0.9,0.7,Positive
10/7/2022 0:00,fajaronline,  tak mau satu atap lagi dengan rizky billar lesti kejora angkut semua barang dari rumah kontrakan kdlestikejora rizkybillar,0.0,0.0,Netral
10/7/2022 0:00,finaalsagoff,  lambat sikit nak fahamkan maksud kdmasa kes lesti tuhari rupanya keganasan dalam rumah tangga grin face sweat tp aku mmg minat lesti zmn academy dulu smile face heart eye semoga baik je utk dia lforlesti lforlove,0.1,0.3,Positive
10/7/2022 0:00,fajaridnetwork,  rizky billar diduga melakukan tindakan kekerasan dalam rumah tangga kdrt kepada lesti kejora dengan cara menimpuk pakai bola biliar baca disini lt lt rizkybillar lestikejora kdrt dugaankdrt pedangdut dacademy polresmetrojaksel pemeriksaan,0.0,0.0,Netral
10/7/2022 0:00,wdynff,  rizky billar tidak datang dalam pemeriksaan polisi neverforget dadang pssi leslar kdriskybillar lestikejora banjir,0.0,0.0,Netral
10/7/2022 0:00,fixaherba,  tidak ada pembenaran dalam tindak kekerasan lesti bahkan enggan pulang lantaran masih trauma akibat kdyg dialaminya simak beberapa dampak buruk lie karena kd backhand index point light skin tone kdlestikejora toxicrelationship gumafixa fixaherba mentalhealth lestikdrt,0.7,0.4,Positive
10/7/2022 0:00,tribunkaltim,  tetangga rizky billar lihat lesti kejora naik taksi online di malam kejadian ada truk angkut barang tribunkaltim lestikejora rizkybillar kd lewat ribunkaltim,0.0,0.0,Netral
10/7/2022 0:00,wigobet2,  berikut result pasaran sydney sd hari ini adalah result shio ayam kami ucapkan selamat kepada para pemenang yang beruntung wigobet togelsydney kdrt,0.0,0.0,Netral
10/7/2022 0:00,heraldindo,  bantahan rizky billar soal kdterhadap lesti kejora rizkybillar lestikejora lestibillar kdberitaviral,0.0,0.0,Netral
10/7/2022 0:00,pikiran_rakyat,  bantah kdterhadap lesti kejora pengacara rizky billar bukan dibanting tapi kebanting rizkybillar kdlestikejora selengkapnya via outube,0.0,0.0,Netral
10/7/2022 0:00,notifindonesia,  baim wong dan paula verhoeven diperiksa polisi hari ini terkait kasus konten prank kd baimwong paula baimpaula prank artis kd,0.0,0.0,Netral
10/7/2022 0:00,notifindonesia,  pengacara ungkap lesti kejora dan rizky billar sudah berbaikan ah masa iya kd rizkybillar lestikejora,0.0,0.0,Netral
10/7/2022 0:00,officialntv_,  hari ini baim wong paula diperiksa polisi soal prank kd baimwong baimpaula diperiksa prank kdpolres jakartaselatan kabarartis,0.0,0.0,Netral
10/7/2022 0:00,pikiran_rakyat,  psikis rizky billar dikabarkan terganggu usai kasus kdmencuat kuasa hukum salahkan warganet rizkybillar lestykejora kd selengkapnya via outube,0.0,0.0,Netral
10/7/2022 0:00,inewsbondowoso,  pihak rizky billar ragu dan sebut lesti kejora berlebihan soal kdrt sandy arifin pasrah ke polisi rizkibillar lestibillar lestykejora kd,0.0,0.0,Netral
10/7/2022 0:00,inanewsindo,  inanews inanewstv kdrt rizkybillar lestykejora hukumkdrt belajaronline belajarbareng entertainment leslarlovers leslar lestybillar lestylovers rizkybillarfans,0.0,0.0,Netral
10/7/2022 0:00,g24channel,  jangan ampe kd lagi heboh soal kdyang menimpa artis indonesia sampai ahmad bingung kok bisa ya ada yang tega kayak gitu kira kira gimana ya undang undang buat perlindungan korban simak videonya sampai akhir yaa kduutpks golkar golkar,0.0,0.0,Netral
10/7/2022 0:00,terpantauid,  hari ini rizky billar menjalani pemeriksaan atas dugaan kdkepada lesti kejora rizkybillar lestikejora kdrt,0.0,0.0,Netral
10/7/2022 0:00,terpantauid,  pita suara lesti kejora kemungkinan retak usai jadi korban dugaan kdoleh rizky billar kdlestikejora rizkybillar,0.0,0.0,Netral
10/7/2022 0:00,terpantauid,  kdyang dilakukan rizky billar kepada lesti kejora bukan yang pertama kali kdrizkybillar lestikejora,0.0,0.0,Netral
10/7/2022 0:00,terasjabar_1,  begini jawaban pengacara rizky billar saat ditanya soal perselingkuhan rizkybillar lesti perselingkuhan kdrt,0.0,0.0,Netral
10/7/2022 0:00,nyatatabloid,  setil baim wong karena bikin konten kdrt sekarang deddy corbuzier balik kena hujat via yatatabloid baimwong deddycorbuzier youtube kdrt,0.0,0.0,Netral
10/7/2022 0:00,kompastvjatim,  live kompas siang jumat oktober lewat outube tersangkakanjuruhan kdsambo temboksekolahroboh,0.5,0.13636363636363635,Positive
10/7/2022 0:00,syafhirashora,  jirayut ungkap sikap aneh lesti kejora sebelum muncul isu kdrizky billar jirayut rizkybillar lestikejora kd,0.0,0.0,Netral
10/7/2022 0:00,fixaherba,  jangan sampai kamu terjebak didalamnya cegah kdrt fixaherba obatsakitgigi gumafixa obatsakitgigianak obatsakitgigiampuh obatherbalalami gigisehat gusi gigi gusisehat sehat obatsakitgigibumil obatsakitgigiherbal obatsakitgigialami trauma kdlestikejora,0.0,0.0,Netral
10/7/2022 0:00,serambinews,  rizkybillar penghasil kdselebriti maka yang dia contoh adalah kakak kakak kelasnya yang sudah sukses di dunia youtuber di dunia keartisan itu yang menjadi contoh,0.0,0.0,Netral
10/7/2022 0:00,jembernetwork,  rizky billar terekam kamera lakukan hal ini pada al fatih warganet pantas saja rizkybillar lestikdkd,0.0,0.0,Netral
10/7/2022 0:00,jembernetwork,  bantah adanya kdrt kuasa hukum rizky billar ungkapkan kemesraan kliennya dengan lesti kejora saat di rumah sakit rizkybillar lestikdkd,0.0,0.0,Netral
